team,score,frequency
NYG,33,0.008264462809917356
NYG,14,0.06336088154269973
NYG,6,0.02203856749311295
NYG,13,0.05234159779614325
NYG,19,0.01652892561983471
NYG,24,0.06611570247933884
NYG,31,0.03581267217630854
NYG,9,0.02203856749311295
NYG,30,0.024793388429752067
NYG,17,0.06887052341597796
NYG,20,0.05785123966942149
NYG,23,0.03856749311294766
NYG,27,0.07162534435261708
NYG,16,0.030303030303030304
NYG,10,0.06060606060606061
NYG,26,0.02203856749311295
NYG,7,0.030303030303030304
NYG,3,0.013774104683195593
NYG,29,0.02203856749311295
NYG,37,0.011019283746556474
NYG,44,0.011019283746556474
NYG,32,0.011019283746556474
NYG,34,0.013774104683195593
NYG,22,0.01652892561983471
NYG,42,0.0027548209366391185
NYG,36,0.01652892561983471
NYG,35,0.013774104683195593
NYG,38,0.013774104683195593
NYG,41,0.01652892561983471
NYG,8,0.0027548209366391185
NYG,45,0.005509641873278237
NYG,28,0.011019283746556474
NYG,25,0.011019283746556474
NYG,52,0.0027548209366391185
NYG,0,0.01928374655647383
NYG,15,0.005509641873278237
NYG,49,0.0027548209366391185
NYG,12,0.005509641873278237
NYG,18,0.008264462809917356
NYG,40,0.0027548209366391185
NYG,11,0.0027548209366391185
ARI,16,0.0440771349862259
ARI,32,0.005509641873278237
ARI,3,0.024793388429752067
ARI,20,0.05509641873278237
ARI,29,0.013774104683195593
ARI,14,0.046831955922865015
ARI,7,0.030303030303030304
ARI,10,0.06336088154269973
ARI,9,0.02203856749311295
ARI,13,0.03305785123966942
ARI,17,0.06611570247933884
ARI,21,0.05509641873278237
ARI,24,0.046831955922865015
ARI,45,0.0027548209366391185
ARI,34,0.03305785123966942
ARI,30,0.024793388429752067
ARI,23,0.046831955922865015
ARI,15,0.011019283746556474
ARI,28,0.03305785123966942
ARI,6,0.02203856749311295
ARI,0,0.01652892561983471
ARI,18,0.01928374655647383
ARI,27,0.05234159779614325
ARI,12,0.027548209366391185
ARI,25,0.01652892561983471
ARI,31,0.0440771349862259
ARI,19,0.027548209366391185
ARI,38,0.01928374655647383
ARI,26,0.024793388429752067
ARI,35,0.011019283746556474
ARI,41,0.008264462809917356
ARI,43,0.0027548209366391185
ARI,22,0.008264462809917356
ARI,40,0.008264462809917356
ARI,37,0.011019283746556474
ARI,48,0.0027548209366391185
ARI,47,0.0027548209366391185
ARI,42,0.005509641873278237
ARI,39,0.0027548209366391185
ARI,33,0.008264462809917356
PHI,41,0.0027548209366391185
PHI,18,0.005509641873278237
PHI,3,0.01928374655647383
PHI,21,0.0440771349862259
PHI,38,0.030303030303030304
PHI,14,0.024793388429752067
PHI,33,0.030303030303030304
PHI,13,0.030303030303030304
PHI,7,0.01652892561983471
PHI,16,0.02203856749311295
PHI,26,0.024793388429752067
PHI,34,0.05785123966942149
PHI,23,0.06336088154269973
PHI,35,0.01652892561983471
PHI,17,0.06611570247933884
PHI,27,0.05509641873278237
PHI,40,0.013774104683195593
PHI,20,0.06611570247933884
PHI,10,0.03581267217630854
PHI,48,0.008264462809917356
PHI,36,0.011019283746556474
PHI,24,0.07162534435261708
PHI,37,0.01928374655647383
PHI,44,0.005509641873278237
PHI,25,0.01928374655647383
PHI,19,0.024793388429752067
PHI,0,0.005509641873278237
PHI,28,0.024793388429752067
PHI,31,0.03856749311294766
PHI,30,0.03305785123966942
PHI,15,0.008264462809917356
PHI,49,0.005509641873278237
PHI,47,0.0027548209366391185
PHI,12,0.008264462809917356
PHI,42,0.0027548209366391185
PHI,6,0.008264462809917356
PHI,56,0.0027548209366391185
PHI,22,0.01928374655647383
PHI,9,0.005509641873278237
PHI,45,0.008264462809917356
PHI,59,0.0027548209366391185
PHI,54,0.0027548209366391185
PHI,43,0.005509641873278237
PHI,39,0.0027548209366391185
PHI,29,0.013774104683195593
PHI,51,0.0027548209366391185
PHI,32,0.008264462809917356
PHI,11,0.0027548209366391185
DAL,14,0.024793388429752067
DAL,31,0.06336088154269973
DAL,27,0.0743801652892562
DAL,24,0.06887052341597796
DAL,16,0.027548209366391185
DAL,48,0.005509641873278237
DAL,17,0.05785123966942149
DAL,13,0.0440771349862259
DAL,23,0.01928374655647383
DAL,0,0.011019283746556474
DAL,15,0.005509641873278237
DAL,7,0.0440771349862259
DAL,32,0.0027548209366391185
DAL,6,0.01928374655647383
DAL,21,0.0440771349862259
DAL,18,0.008264462809917356
DAL,9,0.01652892561983471
DAL,3,0.01928374655647383
DAL,20,0.06336088154269973
DAL,10,0.03856749311294766
DAL,35,0.030303030303030304
DAL,38,0.03581267217630854
DAL,19,0.02203856749311295
DAL,43,0.008264462809917356
DAL,28,0.030303030303030304
DAL,34,0.030303030303030304
DAL,33,0.01928374655647383
DAL,45,0.008264462809917356
DAL,22,0.013774104683195593
DAL,37,0.01928374655647383
DAL,25,0.005509641873278237
DAL,41,0.013774104683195593
DAL,26,0.013774104683195593
DAL,30,0.02203856749311295
DAL,44,0.008264462809917356
DAL,29,0.011019283746556474
DAL,36,0.008264462809917356
DAL,42,0.005509641873278237
DAL,12,0.005509641873278237
DAL,40,0.01652892561983471
DAL,8,0.0027548209366391185
DAL,56,0.0027548209366391185
DAL,49,0.005509641873278237
DAL,54,0.0027548209366391185
LV,9,0.024793388429752067
LV,38,0.01652892561983471
LV,24,0.05785123966942149
LV,36,0.005509641873278237
LV,34,0.03856749311294766
LV,20,0.07988980716253444
LV,31,0.04132231404958678
LV,15,0.01928374655647383
LV,49,0.005509641873278237
LV,41,0.005509641873278237
LV,27,0.05234159779614325
LV,28,0.030303030303030304
LV,23,0.03581267217630854
LV,13,0.06336088154269973
LV,10,0.05785123966942149
LV,17,0.06060606060606061
LV,30,0.01928374655647383
LV,52,0.0027548209366391185
LV,21,0.030303030303030304
LV,26,0.030303030303030304
LV,7,0.024793388429752067
LV,8,0.005509641873278237
LV,14,0.05509641873278237
LV,3,0.024793388429752067
LV,25,0.011019283746556474
LV,40,0.008264462809917356
LV,19,0.01928374655647383
LV,16,0.03856749311294766
LV,0,0.024793388429752067
LV,6,0.024793388429752067
LV,22,0.011019283746556474
LV,35,0.01652892561983471
LV,11,0.0027548209366391185
LV,18,0.005509641873278237
LV,59,0.0027548209366391185
LV,33,0.01652892561983471
LV,39,0.0027548209366391185
LV,32,0.005509641873278237
LV,37,0.008264462809917356
LV,45,0.005509641873278237
LV,29,0.0027548209366391185
LV,12,0.0027548209366391185
LV,63,0.0027548209366391185
LAC,6,0.013736263736263736
LAC,27,0.054945054945054944
LAC,10,0.04120879120879121
LAC,12,0.0027472527472527475
LAC,31,0.04120879120879121
LAC,7,0.019230769230769232
LAC,24,0.07417582417582418
LAC,13,0.04120879120879121
LAC,15,0.0027472527472527475
LAC,37,0.016483516483516484
LAC,17,0.07417582417582418
LAC,3,0.016483516483516484
LAC,22,0.027472527472527472
LAC,30,0.04395604395604396
LAC,32,0.013736263736263736
LAC,28,0.03296703296703297
LAC,16,0.027472527472527472
LAC,26,0.03021978021978022
LAC,20,0.09065934065934066
LAC,14,0.027472527472527472
LAC,34,0.038461538461538464
LAC,23,0.03571428571428571
LAC,21,0.046703296703296704
LAC,9,0.005494505494505495
LAC,35,0.01098901098901099
LAC,42,0.008241758241758242
LAC,8,0.0027472527472527475
LAC,38,0.03021978021978022
LAC,43,0.008241758241758242
LAC,45,0.008241758241758242
LAC,41,0.019230769230769232
LAC,48,0.01098901098901099
LAC,40,0.0027472527472527475
LAC,49,0.0027472527472527475
LAC,51,0.0027472527472527475
LAC,33,0.016483516483516484
LAC,29,0.016483516483516484
LAC,36,0.0027472527472527475
LAC,19,0.019230769230769232
LAC,0,0.005494505494505495
LAC,54,0.0027472527472527475
LAC,25,0.005494505494505495
LAC,39,0.0027472527472527475
LAC,47,0.0027472527472527475
MIA,23,0.04132231404958678
MIA,7,0.030303030303030304
MIA,19,0.01928374655647383
MIA,10,0.06336088154269973
MIA,31,0.0440771349862259
MIA,22,0.027548209366391185
MIA,37,0.011019283746556474
MIA,28,0.030303030303030304
MIA,17,0.09366391184573003
MIA,3,0.011019283746556474
MIA,33,0.013774104683195593
MIA,13,0.05509641873278237
MIA,18,0.0027548209366391185
MIA,30,0.030303030303030304
MIA,24,0.07713498622589532
MIA,27,0.03856749311294766
MIA,0,0.03305785123966942
MIA,34,0.027548209366391185
MIA,21,0.046831955922865015
MIA,41,0.0027548209366391185
MIA,49,0.0027548209366391185
MIA,26,0.01928374655647383
MIA,20,0.06887052341597796
MIA,9,0.005509641873278237
MIA,40,0.0027548209366391185
MIA,14,0.046831955922865015
MIA,32,0.0027548209366391185
MIA,29,0.011019283746556474
MIA,16,0.04132231404958678
MIA,6,0.013774104683195593
MIA,15,0.01652892561983471
MIA,38,0.01652892561983471
MIA,25,0.005509641873278237
MIA,35,0.011019283746556474
MIA,36,0.005509641873278237
MIA,44,0.0027548209366391185
MIA,12,0.005509641873278237
MIA,11,0.005509641873278237
MIA,43,0.0027548209366391185
MIA,42,0.005509641873278237
MIA,39,0.0027548209366391185
MIA,70,0.0027548209366391185
MIA,45,0.0027548209366391185
SEA,0,0.011019283746556474
SEA,34,0.03305785123966942
SEA,20,0.06611570247933884
SEA,17,0.06887052341597796
SEA,3,0.027548209366391185
SEA,24,0.0881542699724518
SEA,19,0.01928374655647383
SEA,28,0.04132231404958678
SEA,31,0.04132231404958678
SEA,30,0.0440771349862259
SEA,27,0.06336088154269973
SEA,9,0.01928374655647383
SEA,14,0.027548209366391185
SEA,23,0.046831955922865015
SEA,7,0.024793388429752067
SEA,13,0.049586776859504134
SEA,29,0.011019283746556474
SEA,25,0.0027548209366391185
SEA,6,0.013774104683195593
SEA,48,0.005509641873278237
SEA,21,0.03305785123966942
SEA,39,0.008264462809917356
SEA,38,0.01928374655647383
SEA,35,0.013774104683195593
SEA,41,0.013774104683195593
SEA,22,0.011019283746556474
SEA,10,0.030303030303030304
SEA,42,0.01652892561983471
SEA,12,0.01928374655647383
SEA,37,0.024793388429752067
SEA,33,0.011019283746556474
SEA,16,0.024793388429752067
SEA,32,0.011019283746556474
SEA,36,0.008264462809917356
SEA,18,0.0027548209366391185
SEA,15,0.005509641873278237
SEA,58,0.0027548209366391185
SEA,50,0.0027548209366391185
SEA,45,0.0027548209366391185
SEA,26,0.013774104683195593
SEA,5,0.0027548209366391185
SEA,40,0.008264462809917356
SEA,46,0.0027548209366391185
SEA,43,0.0027548209366391185
SEA,51,0.0027548209366391185
NYJ,20,0.06336088154269973
NYJ,27,0.0440771349862259
NYJ,21,0.01928374655647383
NYJ,3,0.05785123966942149
NYJ,34,0.03581267217630854
NYJ,40,0.008264462809917356
NYJ,23,0.03305785123966942
NYJ,15,0.008264462809917356
NYJ,17,0.0881542699724518
NYJ,7,0.03305785123966942
NYJ,24,0.046831955922865015
NYJ,10,0.049586776859504134
NYJ,42,0.005509641873278237
NYJ,14,0.030303030303030304
NYJ,13,0.06060606060606061
NYJ,16,0.03305785123966942
NYJ,29,0.013774104683195593
NYJ,9,0.02203856749311295
NYJ,37,0.013774104683195593
NYJ,25,0.008264462809917356
NYJ,44,0.0027548209366391185
NYJ,31,0.03856749311294766
NYJ,19,0.030303030303030304
NYJ,30,0.024793388429752067
NYJ,6,0.04132231404958678
NYJ,28,0.030303030303030304
NYJ,22,0.024793388429752067
NYJ,41,0.0027548209366391185
NYJ,26,0.03581267217630854
NYJ,0,0.030303030303030304
NYJ,38,0.01652892561983471
NYJ,18,0.011019283746556474
NYJ,56,0.0027548209366391185
NYJ,47,0.0027548209366391185
NYJ,32,0.0027548209366391185
NYJ,48,0.005509641873278237
NYJ,35,0.0027548209366391185
NYJ,12,0.01652892561983471
NYJ,8,0.0027548209366391185
GB,16,0.03305785123966942
GB,18,0.005509641873278237
GB,6,0.0027548209366391185
GB,29,0.01928374655647383
GB,24,0.07988980716253444
GB,31,0.06611570247933884
GB,20,0.049586776859504134
GB,26,0.03305785123966942
GB,15,0.0027548209366391185
GB,14,0.02203856749311295
GB,28,0.03856749311294766
GB,33,0.024793388429752067
GB,37,0.02203856749311295
GB,10,0.03856749311294766
GB,13,0.02203856749311295
GB,21,0.030303030303030304
GB,17,0.06611570247933884
GB,30,0.04132231404958678
GB,34,0.04132231404958678
GB,40,0.005509641873278237
GB,7,0.01928374655647383
GB,25,0.013774104683195593
GB,38,0.03305785123966942
GB,35,0.02203856749311295
GB,41,0.011019283746556474
GB,27,0.0743801652892562
GB,45,0.01652892561983471
GB,3,0.011019283746556474
GB,52,0.0027548209366391185
GB,0,0.011019283746556474
GB,9,0.011019283746556474
GB,23,0.03581267217630854
GB,19,0.008264462809917356
GB,48,0.005509641873278237
GB,36,0.008264462809917356
GB,42,0.013774104683195593
GB,49,0.0027548209366391185
GB,46,0.0027548209366391185
GB,22,0.01928374655647383
GB,12,0.0027548209366391185
GB,55,0.005509641873278237
GB,44,0.005509641873278237
GB,53,0.0027548209366391185
GB,43,0.005509641873278237
GB,8,0.005509641873278237
GB,32,0.0027548209366391185
GB,11,0.0027548209366391185
BUF,16,0.06077348066298342
BUF,27,0.04419889502762431
BUF,14,0.04143646408839779
BUF,13,0.04419889502762431
BUF,23,0.03591160220994475
BUF,20,0.049723756906077346
BUF,21,0.027624309392265192
BUF,17,0.08011049723756906
BUF,6,0.024861878453038673
BUF,10,0.055248618784530384
BUF,26,0.022099447513812154
BUF,3,0.03867403314917127
BUF,36,0.0027624309392265192
BUF,24,0.0718232044198895
BUF,11,0.0055248618784530384
BUF,0,0.011049723756906077
BUF,25,0.016574585635359115
BUF,9,0.013812154696132596
BUF,30,0.024861878453038673
BUF,31,0.058011049723756904
BUF,45,0.008287292817679558
BUF,33,0.022099447513812154
BUF,7,0.027624309392265192
BUF,38,0.03038674033149171
BUF,22,0.019337016574585635
BUF,5,0.0055248618784530384
BUF,37,0.016574585635359115
BUF,42,0.0027624309392265192
BUF,41,0.013812154696132596
BUF,29,0.008287292817679558
BUF,19,0.016574585635359115
BUF,34,0.022099447513812154
BUF,54,0.0027624309392265192
BUF,15,0.0055248618784530384
BUF,49,0.0027624309392265192
BUF,8,0.0027624309392265192
BUF,40,0.0055248618784530384
BUF,28,0.013812154696132596
BUF,35,0.011049723756906077
BUF,12,0.0055248618784530384
BUF,43,0.0055248618784530384
BUF,32,0.008287292817679558
BUF,18,0.0055248618784530384
BUF,44,0.0027624309392265192
BUF,48,0.0055248618784530384
TEN,13,0.06611570247933884
TEN,17,0.09641873278236915
TEN,23,0.046831955922865015
TEN,28,0.05509641873278237
TEN,27,0.05509641873278237
TEN,14,0.04132231404958678
TEN,9,0.008264462809917356
TEN,24,0.06060606060606061
TEN,15,0.005509641873278237
TEN,35,0.01652892561983471
TEN,6,0.01652892561983471
TEN,7,0.046831955922865015
TEN,31,0.04132231404958678
TEN,10,0.05234159779614325
TEN,20,0.05785123966942149
TEN,26,0.027548209366391185
TEN,38,0.01928374655647383
TEN,25,0.02203856749311295
TEN,30,0.03305785123966942
TEN,12,0.013774104683195593
TEN,32,0.0027548209366391185
TEN,37,0.013774104683195593
TEN,48,0.0027548209366391185
TEN,3,0.011019283746556474
TEN,18,0.0027548209366391185
TEN,21,0.01652892561983471
TEN,16,0.0440771349862259
TEN,34,0.027548209366391185
TEN,33,0.013774104683195593
TEN,19,0.013774104683195593
TEN,47,0.008264462809917356
TEN,0,0.011019283746556474
TEN,41,0.0027548209366391185
TEN,11,0.005509641873278237
TEN,29,0.0027548209366391185
TEN,44,0.0027548209366391185
TEN,42,0.01652892561983471
TEN,8,0.0027548209366391185
TEN,36,0.005509641873278237
TEN,43,0.0027548209366391185
TEN,45,0.0027548209366391185
TEN,46,0.0027548209366391185
TEN,22,0.0027548209366391185
LA,41,0.013774104683195593
LA,37,0.027548209366391185
LA,57,0.0027548209366391185
LA,45,0.0027548209366391185
LA,34,0.03305785123966942
LA,24,0.049586776859504134
LA,38,0.02203856749311295
LA,20,0.0743801652892562
LA,3,0.030303030303030304
LA,40,0.005509641873278237
LA,35,0.01928374655647383
LA,30,0.030303030303030304
LA,42,0.011019283746556474
LA,15,0.008264462809917356
LA,31,0.03581267217630854
LA,48,0.005509641873278237
LA,17,0.06336088154269973
LA,27,0.04132231404958678
LA,16,0.03856749311294766
LA,21,0.01928374655647383
LA,14,0.027548209366391185
LA,10,0.06060606060606061
LA,13,0.06887052341597796
LA,28,0.0440771349862259
LA,23,0.03581267217630854
LA,36,0.011019283746556474
LA,33,0.02203856749311295
LA,26,0.013774104683195593
LA,25,0.008264462809917356
LA,22,0.011019283746556474
LA,7,0.03856749311294766
LA,9,0.01928374655647383
LA,18,0.005509641873278237
LA,0,0.01652892561983471
LA,6,0.024793388429752067
LA,19,0.01652892561983471
LA,12,0.008264462809917356
LA,11,0.0027548209366391185
LA,52,0.0027548209366391185
LA,46,0.0027548209366391185
LA,51,0.005509641873278237
LA,32,0.005509641873278237
LA,39,0.0027548209366391185
LA,29,0.008264462809917356
LA,54,0.0027548209366391185
DEN,36,0.005509641873278237
DEN,42,0.008264462809917356
DEN,33,0.011019283746556474
DEN,22,0.013774104683195593
DEN,19,0.02203856749311295
DEN,21,0.03305785123966942
DEN,44,0.005509641873278237
DEN,30,0.01652892561983471
DEN,27,0.049586776859504134
DEN,38,0.01928374655647383
DEN,31,0.06336088154269973
DEN,7,0.01652892561983471
DEN,13,0.04132231404958678
DEN,20,0.07162534435261708
DEN,10,0.05509641873278237
DEN,28,0.024793388429752067
DEN,26,0.024793388429752067
DEN,23,0.06887052341597796
DEN,24,0.06887052341597796
DEN,37,0.024793388429752067
DEN,16,0.06887052341597796
DEN,17,0.06060606060606061
DEN,6,0.011019283746556474
DEN,45,0.008264462809917356
DEN,34,0.03305785123966942
DEN,49,0.008264462809917356
DEN,12,0.011019283746556474
DEN,9,0.01652892561983471
DEN,15,0.0027548209366391185
DEN,14,0.03581267217630854
DEN,3,0.01928374655647383
DEN,41,0.013774104683195593
DEN,39,0.005509641873278237
DEN,18,0.005509641873278237
DEN,35,0.013774104683195593
DEN,25,0.008264462809917356
DEN,52,0.0027548209366391185
DEN,51,0.005509641873278237
DEN,29,0.011019283746556474
DEN,0,0.0027548209366391185
DEN,11,0.005509641873278237
DEN,32,0.0027548209366391185
DEN,8,0.0027548209366391185
CIN,7,0.04419889502762431
CIN,0,0.022099447513812154
CIN,16,0.024861878453038673
CIN,14,0.03591160220994475
CIN,31,0.04419889502762431
CIN,12,0.008287292817679558
CIN,6,0.013812154696132596
CIN,13,0.055248618784530384
CIN,28,0.013812154696132596
CIN,24,0.058011049723756904
CIN,3,0.024861878453038673
CIN,17,0.08287292817679558
CIN,23,0.06077348066298342
CIN,21,0.049723756906077346
CIN,10,0.049723756906077346
CIN,26,0.008287292817679558
CIN,38,0.011049723756906077
CIN,27,0.07458563535911603
CIN,20,0.07458563535911603
CIN,15,0.008287292817679558
CIN,34,0.055248618784530384
CIN,41,0.019337016574585635
CIN,9,0.008287292817679558
CIN,58,0.0027624309392265192
CIN,37,0.024861878453038673
CIN,42,0.011049723756906077
CIN,30,0.022099447513812154
CIN,45,0.0055248618784530384
CIN,35,0.008287292817679558
CIN,19,0.019337016574585635
CIN,22,0.022099447513812154
CIN,18,0.0055248618784530384
CIN,32,0.008287292817679558
CIN,8,0.0027624309392265192
CIN,49,0.0027624309392265192
CIN,33,0.011049723756906077
CIN,36,0.0027624309392265192
CIN,11,0.0027624309392265192
HOU,19,0.03003003003003003
HOU,3,0.02702702702702703
HOU,17,0.06606606606606606
HOU,24,0.07807807807807808
HOU,21,0.05405405405405406
HOU,10,0.04504504504504504
HOU,16,0.03903903903903904
HOU,14,0.03303303303303303
HOU,27,0.05105105105105105
HOU,12,0.009009009009009009
HOU,20,0.1021021021021021
HOU,0,0.012012012012012012
HOU,30,0.042042042042042045
HOU,28,0.024024024024024024
HOU,13,0.06006006006006006
HOU,31,0.03303303303303303
HOU,7,0.036036036036036036
HOU,15,0.012012012012012012
HOU,6,0.018018018018018018
HOU,22,0.02702702702702703
HOU,11,0.003003003003003003
HOU,23,0.04804804804804805
HOU,34,0.02702702702702703
HOU,36,0.006006006006006006
HOU,29,0.015015015015015015
HOU,35,0.006006006006006006
HOU,18,0.003003003003003003
HOU,33,0.009009009009009009
HOU,41,0.009009009009009009
HOU,37,0.012012012012012012
HOU,38,0.006006006006006006
HOU,43,0.006006006006006006
HOU,9,0.018018018018018018
HOU,45,0.003003003003003003
HOU,25,0.003003003003003003
HOU,26,0.012012012012012012
HOU,57,0.003003003003003003
HOU,42,0.003003003003003003
HOU,53,0.003003003003003003
HOU,5,0.003003003003003003
HOU,39,0.003003003003003003
