season,week,home_team,away_team,total,spread,ml,home_implied_score,away_implied_score,home_score,away_score,home_predicted_score,away_predicted_score,predicted_spread,actual_spread,predicted_total,actual_total,predicted_winner,actual_winner,spread_won,total_won,ml_won
2023,18,NE,NYJ,28.5,-2.0,NE,15.0,13.0,3,17,18.03014959992556,19.86284761176328,1.8326980118377172,14,37.89299721168884,20,NYJ,NYJ,True,False,False
2023,18,NYG,PHI,43.5,5.0,PHI,19.0,24.0,27,10,18.962390102708174,24.58679936701782,5.624409264309648,-17,43.549189469725995,37,PHI,NYG,False,False,False
2023,1,ARI,WAS,38.0,7.0,WAS,16.0,22.0,16,20,17.602571248482217,20.600495294652532,2.997924046170315,4,38.20306654313475,36,WAS,WAS,True,False,True
2023,1,ATL,CAR,39.5,-3.5,ATL,22.0,18.0,24,10,22.154896143248877,18.11307361149425,-4.041822531754626,-14,40.26796975474313,34,ATL,ATL,True,False,True
2023,1,BAL,HOU,43.5,-9.5,BAL,26.0,17.0,25,9,26.308277134117795,18.770808891300565,-7.53746824281723,-16,45.07908602541836,34,BAL,BAL,False,False,True
2023,1,BUF,NYJ,45.5,-2.0,BUF,24.0,22.0,16,22,24.37297080240858,20.901201906688993,-3.4717688957195882,6,45.27417270909757,38,BUF,NYJ,False,True,False
2023,1,CHI,GB,41.5,-1.0,CHI,21.0,20.0,20,38,20.589059381895495,21.526888099337597,0.9378287174421018,18,42.11594748123309,58,GB,GB,True,False,False
2023,1,CIN,CLE,47.5,-2.0,CIN,25.0,23.0,3,24,24.629186143044294,23.33388984475888,-1.2952962982854146,21,47.96307598780317,27,CIN,CLE,True,False,False
2023,1,DAL,NYG,45.0,-3.5,DAL,24.0,21.0,40,0,23.925925743141992,21.341635521736457,-2.584290221405535,-40,45.26756126487845,40,DAL,DAL,False,False,True
2023,1,DEN,LV,43.0,-3.5,DEN,23.0,20.0,16,17,21.32652393511959,20.820951086199077,-0.5055728489205116,1,42.14747502131867,33,DEN,LV,True,True,False
2023,1,DET,KC,53.0,4.5,KC,24.0,29.0,21,20,23.115568060801273,29.451540374567166,6.335972313765893,-1,52.56710843536844,41,KC,DET,False,True,False
2023,1,IND,JAX,46.0,4.5,JAX,21.0,25.0,21,31,20.052828494074067,26.431058188165586,6.3782296940915195,10,46.48388668223966,52,JAX,JAX,True,False,True
2023,1,LAC,MIA,51.0,-3.0,LAC,27.0,24.0,34,36,26.45130756375685,23.860428685846024,-2.590878877910825,2,50.31173624960287,70,LAC,MIA,True,False,False
2023,1,LAR,SEA,46.0,5.0,SEA,20.0,26.0,30,13,19.87389300895203,26.100579305842352,6.226686296890321,-17,45.97447231479438,43,SEA,LAR,False,True,False
2023,1,MIN,TB,46.0,-5.0,MIN,26.0,20.0,17,20,25.23698167984756,18.597871652923885,-6.6391100269236745,3,43.834853332771445,37,MIN,TB,False,True,False
2023,1,NE,PHI,44.5,3.5,PHI,20.0,24.0,20,25,20.060992025456873,24.613691871845724,4.552699846388851,5,44.6746838973026,45,PHI,PHI,True,False,True
2023,1,NO,TEN,41.5,-3.0,NO,22.0,19.0,16,15,20.65155268340201,15.875087214100148,-4.776465469301861,-1,36.52663989750216,31,NO,NO,False,True,True
2023,1,PIT,SF,41.5,2.0,SF,20.0,22.0,7,30,19.78501246060629,24.262251826656236,4.477239366049947,23,44.04726428726252,37,SF,SF,True,False,True
2023,2,ARI,NYG,39.5,4.0,NYG,18.0,22.0,28,31,17.32359281164736,23.66197644756059,6.338383635913232,3,40.98556925920795,59,NYG,NYG,False,False,True
2023,2,ATL,GB,40.0,-1.5,ATL,21.0,19.0,25,24,21.358979136629642,17.19102760901697,-4.167951527612672,-1,38.55000674564661,49,ATL,ATL,False,False,True
2023,2,BAL,CIN,45.5,3.0,CIN,21.0,24.0,27,24,21.823100346180563,23.079619295537345,1.2565189493567814,-3,44.90271964171791,51,CIN,BAL,True,False,False
2023,2,BUF,LV,47.0,-8.0,BUF,28.0,20.0,38,10,31.36951616493467,19.689700075359312,-11.679816089575358,-28,51.05921624029398,48,BUF,BUF,True,False,True
2023,2,CAR,NO,39.5,3.0,NO,18.0,21.0,17,20,16.67792293390025,19.720238759721624,3.042315825821376,3,36.39816169362187,37,NO,NO,False,True,True
2023,2,CHI,TB,41.0,2.5,TB,19.0,22.0,17,27,18.50202653589377,22.617530481662442,4.115503945768673,10,41.11955701755621,44,TB,TB,True,False,True
2023,2,CLE,PIT,38.0,-2.0,CLE,20.0,18.0,22,26,17.934453116475126,17.09423486587383,-0.8402182506012963,4,35.028687982348956,48,CLE,PIT,True,False,False
2023,2,DAL,NYJ,38.5,-8.5,DAL,24.0,15.0,30,10,23.800151977406344,16.791804721970294,-7.00834725543605,-20,40.59195669937664,40,DAL,DAL,False,False,True
2023,2,DEN,WAS,38.5,-3.5,DEN,21.0,18.0,33,35,21.62006770984107,19.383933684703003,-2.2361340251380675,2,41.004001394544076,68,DEN,WAS,True,False,False
2023,2,DET,SEA,47.0,-4.5,DET,26.0,21.0,31,37,26.42119333137263,21.55609360807239,-4.86509972330024,6,47.97728693944502,68,DET,SEA,False,False,False
2023,2,HOU,IND,39.5,-1.0,HOU,20.0,19.0,20,31,19.291597440533796,18.384447510048318,-0.9071499304854775,11,37.67604495058211,51,HOU,IND,True,False,False
2023,2,JAX,KC,51.0,3.0,KC,24.0,27.0,9,17,22.50100295308618,26.91636182143294,4.415358868346761,8,49.417364774519115,26,KC,KC,True,True,True
2023,2,LAC,TEN,45.5,-2.5,LAC,24.0,22.0,24,27,25.166255230199823,22.737016711135528,-2.4292385190642953,3,47.90327194133535,51,LAC,TEN,True,False,False
2023,2,LAR,SF,45.0,7.5,SF,19.0,26.0,23,30,19.83365711520588,23.326030436376197,3.492373321170316,7,43.15968755158208,53,SF,SF,True,False,True
2023,2,MIA,NE,46.5,-2.5,MIA,24.0,22.0,24,17,23.99191451138634,21.83528346616191,-2.1566310452244295,-7,45.82719797754825,41,MIA,MIA,False,True,True
2023,2,MIN,PHI,49.0,6.0,PHI,22.0,28.0,28,34,22.031442446630052,28.89165186560715,6.8602094189770995,6,50.923094312237204,62,PHI,PHI,False,False,True
2023,3,ARI,DAL,43.0,13.0,DAL,15.0,28.0,28,16,14.055283778678007,28.43460657760206,14.379322798924054,-12,42.48989035628007,44,DAL,ARI,False,False,False
2023,3,ATL,DET,46.0,3.0,DET,22.0,24.0,6,20,22.558018923862242,22.710879080574927,0.15286015671268416,14,45.26889800443717,26,DET,DET,False,True,True
2023,3,BAL,IND,43.0,-8.0,BAL,26.0,18.0,19,22,27.63767692969561,18.223615725889132,-9.414061203806476,3,45.86129265558474,41,BAL,IND,False,False,False
2023,3,BUF,WAS,43.0,-6.0,BUF,24.0,18.0,37,3,24.309134563429446,19.437333236645927,-4.871801326783519,-34,43.74646780007537,40,BUF,BUF,False,False,True
2023,3,CAR,SEA,42.0,5.0,SEA,18.0,24.0,27,37,18.03268200775976,24.400349205810784,6.3676671980510235,10,42.433031213570544,64,SEA,SEA,True,False,True
2023,3,CHI,KC,48.0,12.5,KC,18.0,30.0,10,41,17.718509109791086,26.407956169584345,8.68944705979326,31,44.12646527937543,51,KC,KC,False,False,True
2023,3,CIN,LAR,43.5,-2.0,CIN,23.0,21.0,19,16,22.225794498152204,23.950122524587975,1.7243280264357708,-3,46.17591702274018,35,LAR,CIN,False,False,False
2023,3,CLE,TEN,38.5,-3.5,CLE,21.0,18.0,27,3,20.512458996509437,16.7212583615973,-3.791200634912137,-24,37.23371735810674,30,CLE,CLE,True,True,True
2023,3,DEN,MIA,47.0,6.0,MIA,20.0,26.0,20,70,21.564393111005742,26.43257059439761,4.868177483391868,50,47.99696370540335,90,MIA,MIA,False,False,True
2023,3,GB,NO,42.0,-1.0,GB,22.0,20.0,18,17,21.131546538064413,19.80352977556094,-1.3280167625034736,-1,40.93507631362535,35,GB,GB,False,True,True
2023,3,HOU,JAX,43.5,7.5,JAX,18.0,26.0,37,17,19.31238968670867,25.787258971406047,6.474869284697377,-20,45.09964865811472,54,JAX,HOU,True,False,False
2023,3,LAC,MIN,54.0,1.0,MIN,26.0,28.0,28,24,26.141821299132864,25.93232825743494,-0.20949304169792526,-4,52.074149556567804,52,LAC,LAC,True,True,False
2023,3,LV,PIT,43.0,-2.5,LV,23.0,20.0,18,23,23.66990933059007,17.896844224819965,-5.773065105770105,5,41.56675355541003,41,LV,PIT,False,True,False
2023,3,NE,NYJ,36.0,-2.5,NE,19.0,17.0,15,10,19.182928481290052,18.526297426809727,-0.6566310544803251,-5,37.70922590809978,25,NE,NE,False,False,True
2023,3,NYG,SF,44.0,10.0,SF,17.0,27.0,12,30,20.021953072750453,27.20452522838686,7.182572155636407,18,47.22647830113731,42,SF,SF,False,False,True
2023,3,PHI,TB,45.0,-5.0,PHI,25.0,20.0,25,11,26.228988600994462,20.225401005313977,-6.003587595680486,-14,46.45438960630844,36,PHI,PHI,True,False,True
2023,4,ARI,SF,43.5,14.0,SF,15.0,29.0,16,35,16.550938069684015,30.796236066008596,14.245297996324581,19,47.34717413569261,51,SF,SF,True,False,True
2023,4,ATL,JAX,42.5,3.0,JAX,20.0,23.0,7,23,20.99600051512025,21.098077910304507,0.1020773951842564,16,42.094078425424755,30,JAX,JAX,False,True,True
2023,4,BAL,CLE,38.5,2.5,CLE,18.0,20.0,28,3,18.32966079753808,17.49020912842988,-0.8394516691082003,-25,35.81986992596796,31,BAL,BAL,True,True,False
2023,4,BUF,MIA,53.5,-2.5,BUF,28.0,26.0,48,20,29.887045281837736,25.233673584840872,-4.653371696996864,-28,55.12071886667861,68,BUF,BUF,True,False,True
2023,4,CAR,MIN,46.5,4.5,MIN,21.0,26.0,13,21,21.052667061316136,25.50928915735103,4.456622096034895,8,46.56195621866716,34,MIN,MIN,False,False,True
2023,4,CHI,DEN,46.5,3.0,DEN,22.0,25.0,28,31,21.350264109259754,25.921489845802775,4.5712257365430204,3,47.27175395506253,59,DEN,DEN,False,False,True
2023,4,CIN,TEN,41.0,-2.5,CIN,22.0,19.0,3,27,21.74262560029431,18.455421926932424,-3.287203673361887,24,40.198047527226734,30,CIN,TEN,False,True,False
2023,4,DAL,NE,43.5,-6.0,DAL,25.0,19.0,38,3,24.961544493740533,17.62562473689791,-7.335919756842621,-35,42.587169230638445,41,DAL,DAL,True,True,True
2023,4,DET,GB,46.0,-1.5,DET,24.0,22.0,34,20,23.86844211631474,22.16090102452003,-1.7075410917947096,-14,46.02934314083477,54,DET,DET,True,False,True
2023,4,HOU,PIT,42.0,3.0,PIT,20.0,22.0,30,6,18.919198904355,20.620820066219363,1.701621161864363,-24,39.540018970574366,36,PIT,HOU,True,True,False
2023,4,IND,LAR,45.5,-1.0,IND,23.0,22.0,23,29,20.054111303804653,24.175798099160147,4.121686795355494,6,44.2299094029648,52,LAR,LAR,True,False,False
2023,4,KC,NYJ,41.5,-8.5,KC,25.0,16.0,23,20,25.56777170343664,18.45547430950344,-7.112297393933201,-3,44.02324601294008,43,KC,KC,True,False,True
2023,4,LAC,LV,48.0,-6.0,LAC,27.0,21.0,24,17,26.48441560664007,23.501360374059836,-2.9830552325802344,-7,49.985775980699906,41,LAC,LAC,False,False,True
2023,4,NO,TB,40.0,-3.5,NO,22.0,18.0,9,26,21.83710088154219,19.350904915499925,-2.486195966042267,17,41.188005797042116,35,NO,TB,True,False,False
2023,4,NYG,SEA,47.0,1.5,SEA,23.0,24.0,3,24,22.93286973794311,23.846864058348302,0.913994320405191,21,46.77973379629141,27,SEA,SEA,False,True,True
2023,4,PHI,WAS,43.0,-9.0,PHI,26.0,17.0,34,31,26.817178900917845,17.81426548818058,-9.002913412737264,-3,44.63144438909843,65,PHI,PHI,False,False,True
2023,5,ARI,CIN,45.0,3.0,CIN,21.0,24.0,20,34,22.184694333170423,23.09271291963158,0.9080185864611572,14,45.27740725280201,54,CIN,CIN,False,False,True
2023,5,ATL,HOU,42.0,-2.5,ATL,22.0,20.0,21,19,21.275961293272495,19.67786128928538,-1.5981000039871134,-2,40.953822582557876,40,ATL,ATL,True,True,True
2023,5,BAL,PIT,38.5,-4.5,BAL,22.0,17.0,10,17,21.500990022884764,16.030782027065385,-5.470207995819379,7,37.53177204995015,27,BAL,PIT,False,True,False
2023,5,BUF,JAX,48.5,-5.0,BUF,27.0,22.0,20,25,26.279814642628185,22.6999452077511,-3.579869434877086,5,48.97975985037928,45,BUF,JAX,True,False,False
2023,5,CAR,DET,43.5,9.0,DET,17.0,26.0,24,42,17.703111842998013,25.5196489705077,7.816537127509687,18,43.222760813505715,66,DET,DET,False,False,True
2023,5,CHI,WAS,44.5,6.0,WAS,19.0,25.0,40,20,18.515948436436915,25.586275190261716,7.070326753824801,-20,44.10222362669863,60,WAS,CHI,False,False,False
2023,5,DAL,SF,45.5,3.5,SF,21.0,24.0,10,42,22.477835319794767,24.483517556909355,2.0056822371145877,32,46.961352876704126,52,SF,SF,False,False,True
2023,5,DEN,NYJ,42.5,-2.0,DEN,22.0,20.0,21,31,22.634282155239212,20.098162385052245,-2.5361197701869678,10,42.73244454029145,52,DEN,NYJ,False,False,False
2023,5,GB,LV,45.0,2.0,LV,22.0,22.0,13,17,21.33754347664214,22.57958342548867,1.2420399488465321,4,43.91712690213081,30,LV,LV,False,True,True
2023,5,IND,TEN,43.0,1.0,TEN,21.0,23.0,23,16,20.263204758239006,22.342443378511184,2.0792386202721787,-7,42.60564813675019,39,TEN,IND,False,True,False
2023,5,KC,MIN,52.5,-3.5,KC,28.0,24.0,27,20,28.655012329553728,23.858703486578484,-4.796308842975243,-7,52.51371581613221,47,KC,KC,True,False,True
2023,5,LAR,PHI,50.5,3.5,PHI,24.0,27.0,14,23,24.934175897804494,25.616548788615447,0.682372890810953,9,50.55072468641994,37,PHI,PHI,False,False,True
2023,5,MIA,NYG,47.5,-13.0,MIA,30.0,17.0,31,16,26.965515692072096,18.80386312178849,-8.161652570283607,-15,45.769378813860584,47,MIA,MIA,False,True,True
2023,5,NE,NO,38.5,-1.5,NE,20.0,18.0,0,34,18.586882026043398,20.200103197337093,1.613221171293695,34,38.78698522338049,34,NO,NO,True,False,False
2023,6,ARI,LAR,48.0,7.0,LAR,20.0,28.0,9,26,20.642204574943328,30.36853937311734,9.726334798174012,17,51.010743948060664,35,LAR,LAR,True,False,True
2023,6,ATL,WAS,42.0,-1.5,ATL,22.0,20.0,16,24,21.992725966743045,19.153124266118528,-2.8396017006245167,8,41.14585023286158,40,ATL,WAS,False,True,False
2023,6,BAL,TEN,42.5,-5.5,BAL,24.0,18.0,24,16,23.303644945389827,19.058368603970916,-4.245276341418911,-8,42.36201354936074,40,BAL,BAL,False,True,True
2023,6,BUF,NYG,43.5,-15.0,BUF,29.0,14.0,14,9,30.44317595141641,17.286564869573883,-13.156611081842527,-5,47.729740820990294,23,BUF,BUF,True,False,True
2023,6,CAR,MIA,47.5,14.0,MIA,17.0,31.0,21,42,16.809766724542765,26.31383485755375,9.504068133010986,21,43.12360158209651,63,MIA,MIA,False,False,True
2023,6,CHI,MIN,43.0,1.0,MIN,21.0,24.0,13,19,22.85368927170868,25.54863453234394,2.694945260635258,6,48.40232380405262,32,MIN,MIN,True,False,True
2023,6,CIN,SEA,45.5,-3.0,CIN,24.0,21.0,17,13,22.884215707507717,22.551177754871436,-0.3330379526362819,-4,45.43539346237915,30,CIN,CIN,False,True,True
2023,6,CLE,SF,36.0,9.5,SF,13.0,23.0,19,17,17.688951946859607,23.672011898001294,5.983059951141687,-2,41.360963844860905,36,SF,CLE,True,False,False
2023,6,DAL,LAC,50.0,-1.0,DAL,26.0,24.0,20,17,24.934859912899984,23.990611664043882,-0.9442482488561019,-3,48.92547157694386,37,DAL,DAL,False,True,True
2023,6,DEN,KC,47.5,10.5,KC,18.0,29.0,8,19,19.91142110454785,26.546418827176623,6.634997722628775,11,46.45783993172447,27,KC,KC,False,True,True
2023,6,DET,TB,43.0,-3.0,DET,23.0,20.0,20,6,24.05836836020224,20.79985426715038,-3.2585140930518612,-14,44.85822262735262,26,DET,DET,True,False,True
2023,6,HOU,NO,41.5,2.5,NO,20.0,22.0,20,13,19.726274805497425,21.23805873583013,1.5117839303327045,-7,40.964333541327555,33,NO,HOU,True,True,False
2023,6,IND,JAX,44.0,4.0,JAX,20.0,24.0,20,37,19.656201693403283,25.271622919449804,5.6154212260465215,17,44.92782461285309,57,JAX,JAX,True,False,True
2023,6,LV,NE,41.5,3.0,NE,19.0,19.0,21,17,18.266580365604376,16.561959107340083,-1.704621258264293,-4,34.828539472944456,38,LV,LV,True,True,False
2023,6,NYJ,PHI,43.5,6.5,PHI,18.0,25.0,20,14,17.933594478758224,26.925811419029678,8.992216940271454,-6,44.8594058977879,34,PHI,NYJ,False,False,False
2023,7,ARI,SEA,43.5,9.0,SEA,17.0,26.0,10,20,19.30684186617311,26.286699984829518,6.979858118656409,10,45.59354185100263,30,SEA,SEA,False,False,True
2023,7,ATL,TB,37.5,3.0,TB,17.0,20.0,16,13,20.352303880332578,20.759412057575187,0.40710817724260906,-3,41.11171593790776,29,TB,ATL,True,False,False
2023,7,BAL,DET,43.5,-3.0,BAL,23.0,20.0,38,6,21.88403990176414,19.22797828326111,-2.6560616185030312,-32,41.11201818502525,44,BAL,BAL,False,False,True
2023,7,BUF,NE,41.0,-7.5,BUF,24.0,17.0,25,29,24.561959856681185,18.376140051466614,-6.185819805214571,4,42.9380999081478,54,BUF,NE,True,False,False
2023,7,CHI,LV,38.5,2.5,LV,18.0,18.0,30,12,18.218979127004975,18.343139219390707,0.12416009238573267,-18,36.56211834639568,42,LV,CHI,True,False,False
2023,7,CLE,IND,39.5,-3.5,CLE,22.0,18.0,39,38,21.65305620618597,17.84302501868242,-3.8100311875035473,-1,39.49608122486839,77,CLE,CLE,False,False,True
2023,7,DEN,GB,44.0,-1.5,DEN,23.0,21.0,19,17,22.927866375945193,20.05663080325679,-2.871235572688402,-2,42.98449717920198,36,DEN,DEN,True,True,True
2023,7,JAX,NO,41.0,2.5,NO,19.0,22.0,31,24,18.51996477524343,21.490547804952776,2.9705830297093456,-7,40.010512580196206,55,NO,JAX,False,False,False
2023,7,KC,LAC,48.5,-5.5,KC,27.0,22.0,31,17,26.74392100896806,21.425863434505196,-5.318057574462863,-14,48.169784443473254,48,KC,KC,False,True,True
2023,7,LAR,PIT,44.0,-3.5,LAR,24.0,20.0,17,24,24.79701626762061,18.493212174066407,-6.303804093554202,7,43.29022844168702,41,LAR,PIT,False,True,False
2023,7,MIA,PHI,52.0,3.0,PHI,24.0,28.0,17,31,22.570501616845597,31.879327637470254,9.308826020624657,14,54.44982925431585,48,PHI,PHI,True,False,True
2023,7,MIN,SF,44.0,7.0,SF,18.0,26.0,22,17,19.187883119662395,27.40450703943099,8.216623919768594,-5,46.592390159093384,39,SF,MIN,False,False,False
2023,7,NYG,WAS,37.0,3.0,WAS,17.0,20.0,14,7,20.255866105529517,18.546417193020286,-1.709448912509231,-7,38.8022832985498,21,NYG,NYG,True,False,False
2023,8,ARI,BAL,45.0,9.5,BAL,18.0,27.0,24,31,17.73417355241343,25.92900000060645,8.19482644819302,7,43.66317355301988,55,BAL,BAL,True,False,True
2023,8,ATL,TEN,35.5,-2.5,ATL,19.0,16.0,23,28,20.816573522502445,17.72123905264188,-3.095334469860564,5,38.53781257514433,51,ATL,TEN,False,False,False
2023,8,BUF,TB,43.0,-10.0,BUF,26.0,16.0,24,18,27.916753434745274,19.30329410147587,-8.613459333269404,-6,47.220047536221145,42,BUF,BUF,True,False,True
2023,8,CAR,HOU,43.0,3.5,HOU,20.0,23.0,15,13,20.167914277407984,22.79915095533194,2.6312366779239547,-2,42.96706523273993,28,HOU,CAR,True,True,False
2023,8,CHI,LAC,46.0,9.5,LAC,18.0,28.0,13,30,18.401230771047675,28.42953640700106,10.028305635953384,17,46.83076717804873,43,LAC,LAC,True,False,True
2023,8,CIN,SF,44.0,4.0,SF,20.0,24.0,31,17,19.809728881476936,25.472847017952077,5.663118136475141,-14,45.28257589942901,48,SF,CIN,False,False,False
2023,8,CLE,SEA,38.5,4.0,SEA,17.0,21.0,20,24,16.862427021228036,24.585153046267312,7.722726025039275,4,41.44758006749535,44,SEA,SEA,False,False,True
2023,8,DAL,LAR,45.5,-7.0,DAL,26.0,19.0,43,20,25.761538885408008,18.32500779652883,-7.436531088879178,-23,44.08654668193684,63,DAL,DAL,True,False,True
2023,8,DEN,KC,45.5,7.0,KC,19.0,26.0,24,9,18.68466762151404,27.28540728690995,8.60073966539591,-15,45.970074908423996,33,KC,DEN,False,False,False
2023,8,DET,LV,46.0,-7.0,DET,26.0,20.0,26,14,26.200480487047976,20.35022793448187,-5.850252552566104,-12,46.55070842152985,40,DET,DET,False,False,True
2023,8,GB,MIN,41.5,1.5,MIN,20.0,22.0,10,24,19.560195996446968,23.688616866479315,4.128420870032347,14,43.248812862926286,34,MIN,MIN,True,False,True
2023,8,IND,NO,43.5,2.0,NO,21.0,23.0,27,38,21.27689371518721,21.536616321946155,0.2597226067589453,11,42.81351003713337,65,NO,NO,False,False,True
2023,8,JAX,PIT,40.5,-2.5,JAX,22.0,19.0,20,10,22.9810996867814,17.029188743576928,-5.951910943204471,-10,40.01028843035833,30,JAX,JAX,True,True,True
2023,8,MIA,NE,47.0,-8.0,MIA,28.0,20.0,31,17,28.38477421110531,18.779987941201448,-9.604786269903862,-14,47.16476215230676,48,MIA,MIA,True,False,True
2023,8,NYG,NYJ,43.0,1.0,NYJ,21.0,19.0,10,13,20.798708006472527,18.25754023623328,-2.541167770239248,3,39.056248242705806,23,NYG,NYJ,False,True,False
2023,8,PHI,WAS,43.0,-7.0,PHI,25.0,18.0,38,31,26.229819420313838,17.85747617475528,-8.372343245558557,-7,44.08729559506912,69,PHI,PHI,False,False,True
2023,9,ARI,CLE,38.0,13.0,CLE,12.0,26.0,0,27,15.5304131005821,24.51565366059637,8.98524056001427,27,40.04606676117847,27,CLE,CLE,False,False,True
2023,9,ATL,MIN,39.0,-3.5,ATL,21.0,18.0,28,31,21.448908722144324,21.21385147301606,-0.2350572491282641,3,42.66276019516039,59,ATL,MIN,True,False,False
2023,9,BAL,SEA,44.5,-6.0,BAL,25.0,19.0,37,3,25.173104862541962,18.428210358842612,-6.744894503699349,-34,43.601315221384574,40,BAL,BAL,True,True,True
2023,9,BUF,CIN,51.0,1.5,CIN,25.0,26.0,18,24,25.68147729094171,22.96201450197047,-2.719462788971242,6,48.64349179291218,42,BUF,CIN,False,True,False
2023,9,CAR,IND,45.0,1.5,IND,22.0,23.0,13,27,23.54309993083922,22.143604011579598,-1.3994959192596212,14,45.686703942418816,40,CAR,IND,False,False,False
2023,9,CHI,NO,42.0,9.0,NO,16.0,26.0,17,24,18.708063831149822,25.279258684967594,6.571194853817772,7,43.987322516117416,41,NO,NO,True,False,True
2023,9,DAL,PHI,46.5,3.0,PHI,22.0,25.0,23,28,21.91335652295411,24.373255166897877,2.4598986439437667,5,46.28661168985199,51,PHI,PHI,False,False,True
2023,9,GB,LAR,37.5,-3.5,GB,20.0,17.0,20,3,20.605085319977334,17.894929627102258,-2.7101556928750767,-17,38.50001494707959,23,GB,GB,False,False,True
2023,9,HOU,TB,40.0,-2.5,HOU,21.0,19.0,39,37,21.404561546218375,19.80539896533413,-1.5991625808842436,-2,41.20996051155251,76,HOU,HOU,True,False,True
2023,9,KC,MIA,51.0,-1.0,KC,26.0,25.0,21,14,24.538013675606976,25.273808076587166,0.7357944009801898,-7,49.81182175219414,35,MIA,KC,False,True,False
2023,9,LAC,NYJ,41.0,-3.0,LAC,22.0,19.0,27,6,24.145354480216298,17.917135631409842,-6.228218848806456,-21,42.06249011162614,33,LAC,LAC,True,False,True
2023,9,LV,NYG,38.5,1.5,NYG,18.0,18.0,30,6,18.16900371372374,18.9115313623511,0.7425276486273589,-24,37.08053507607484,36,NYG,LV,True,True,False
2023,9,NE,WAS,40.5,-3.0,NE,22.0,19.0,17,20,20.214317819565508,18.406048419241493,-1.808269400324015,3,38.620366238807,37,NE,WAS,True,True,False
2023,9,PIT,TEN,37.0,-3.0,PIT,20.0,17.0,20,16,18.77418717476945,18.74854257986047,-0.0256445949089823,-4,37.52272975462992,36,PIT,PIT,False,False,True
